AGS,Gemeindename,Wahlberechtigte,Wahlberechtigte_ohne_Wahlschein,Wahlberechtigte_mit_Wahlschein,Wahlberechtigte_nach_§25_Abs.2_BWO,Wähler(innen),Wähler(innen)_mit_Wahlschein,Ungültige_Erststimmen,Gültige_Erststimmen,CDU_Erststimmen,SPD_Erststimmen,GRÜNE_Erststimmen,FDP_Erststimmen,AfD_Erststimmen,Die_Linke_Erststimmen,dieBasis_Erststimmen,FREIE_WÄHLER_Erststimmen,Tierschutzpartei_Erststimmen,Die_PARTEI_Erststimmen,Volt_Erststimmen,ÖDP_Erststimmen,Bündnis_C_Erststimmen,MLPD_Erststimmen,BÜNDNIS_DEUTSCHLAND_Erststimmen,BSW_Erststimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Erststimmen,Initiative_Gegenwind_Erststimmen,Parteilos_Erststimmen,Volkmar_Raidt_Erststimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Erststimmen,Ungültige_Zweitstimmen,Gültige_Zweitstimmen,CDU_Zweitstimmen,SPD_Zweitstimmen,GRÜNE_Zweitstimmen,FDP_Zweitstimmen,AfD_Zweitstimmen,Die_Linke_Zweitstimmen,dieBasis_Zweitstimmen,FREIE_WÄHLER_Zweitstimmen,Tierschutzpartei_Zweitstimmen,Die_PARTEI_Zweitstimmen,Volt_Zweitstimmen,ÖDP_Zweitstimmen,Bündnis_C_Zweitstimmen,MLPD_Zweitstimmen,BÜNDNIS_DEUTSCHLAND_Zweitstimmen,BSW_Zweitstimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Zweitstimmen,Initiative_Gegenwind_Zweitstimmen,Parteilos_Zweitstimmen,Volkmar_Raidt_Zweitstimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Zweitstimmen
08215106,Waghäusel-_Stadt,15906,,,,13355,,151,13204,4593,1972,1142,507,3470,716,,571,,,233,,,,,,,,,,,84,13271,4031,1780,1161,617,3504,762,70,244,200,83,112,16,17,6,12,656,,,,,
08215107,Oberhausen-Rheinhausen,7159,,,,5950,,84,5866,2237,823,466,238,1470,271,,261,,,100,,,,,,,,,,,50,5900,2036,755,499,269,1472,266,22,97,92,28,53,12,11,0,13,275,,,,,
08215108,Rheinstetten-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08215109,Stutensee-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08215110,Waldbronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08215111,Dettenheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08216002,Gemeinde_Au_am_Rhein,2660,,,,2313,,17,2296,1002,308,247,67,459,95,25,93,,,,,,,,,,,,,,7,2306,844,312,255,93,484,97,10,53,31,8,18,4,1,1,4,91,,,,,
08216005,Gemeinde_Bietigheim,4774,,,,4044,,35,4009,1477,693,356,124,960,201,30,168,,,,,,,,,,,,,,26,4018,1258,580,393,197,1018,217,17,84,34,22,22,7,0,2,6,161,,,,,
08216006,Gemeinde_Bischweier,2280,,,,1951,,9,1942,769,341,180,58,422,73,22,77,,,,,,,,,,,,,,11,1940,636,312,205,107,436,72,7,43,19,12,13,0,0,0,2,76,,,,,
08216007,Stadt_Bühl,21059,,,,17648,,174,17474,7216,2338,2471,712,3103,860,191,583,,,,,,,,,,,,,,111,17537,6163,2376,2366,862,3230,990,100,309,175,73,105,25,27,4,19,713,,,,,
08216008,Gemeinde_Bühlertal,5758,,,,4809,,35,4774,2140,578,516,169,952,214,64,141,,,,,,,,,,,,,,21,4788,1826,598,490,209,1009,230,36,79,59,20,43,6,1,0,6,176,,,,,
08216009,Gemeinde_Durmersheim,8884,,,,7358,,84,7274,2577,1215,809,254,1679,412,70,258,,,,,,,,,,,,,,53,7305,2272,1149,761,335,1673,424,28,122,80,33,53,10,8,2,3,352,,,,,
08216012,Gemeinde_Elchesheim-Illingen,2550,,,,2164,,13,2151,851,300,239,64,505,106,31,55,,,,,,,,,,,,,,10,2154,744,289,238,89,501,115,14,33,18,8,13,1,1,0,1,89,,,,,
08216013,Gemeinde_Forbach,3350,,,,2807,,19,2788,1208,469,220,64,569,122,19,117,,,,,,,,,,,,,,12,2795,1033,439,248,104,582,146,9,79,30,10,9,4,3,0,1,98,,,,,
08216015,Stadt_Gaggenau,20307,,,,16741,,149,16592,6310,3002,1613,561,3580,786,169,571,,,,,,,,,,,,,,104,16637,5505,2811,1631,764,3606,950,72,283,155,62,87,25,12,3,16,655,,,,,
08216017,Stadt_Gernsbach,10316,,,,8434,,76,8358,3125,1483,931,282,1729,398,111,299,,,,,,,,,,,,,,64,8370,2685,1419,928,402,1761,470,46,149,72,23,63,9,11,4,11,317,,,,,
08216022,Gemeinde_Hügelsheim,3324,,,,2645,,22,2623,851,233,217,67,1040,106,22,87,,,,,,,,,,,,,,21,2624,730,241,186,96,1041,116,15,26,18,12,15,0,2,0,1,125,,,,,
08216023,Gemeinde_Iffezheim,3938,,,,3339,,27,3312,1484,429,351,109,602,146,32,159,,,,,,,,,,,,,,22,3317,1262,434,345,168,633,155,16,78,36,16,28,6,2,1,2,135,,,,,
08216024,Stadt_Kuppenheim,5975,,,,5026,,59,4967,1993,843,519,142,1034,180,53,203,,,,,,,,,,,,,,43,4983,1742,758,538,198,1060,243,24,103,53,22,33,11,6,1,4,187,,,,,
08216028,Stadt_Lichtenau,3666,,,,3028,,43,2985,1140,420,362,82,682,148,35,116,,,,,,,,,,,,,,25,3003,974,415,327,98,699,168,17,61,41,17,19,6,2,0,3,156,,,,,
08216029,Gemeinde_Loffenau,1905,,,,1576,,6,1570,581,222,135,32,352,68,28,152,,,,,,,,,,,,,,7,1569,528,236,137,56,363,79,21,44,20,9,9,3,2,2,0,60,,,,,
08216033,Gemeinde_Muggensturm,4547,,,,3884,,36,3848,1283,983,369,119,822,136,33,103,,,,,,,,,,,,,,27,3857,1228,721,434,181,864,156,12,46,40,20,25,5,2,0,3,120,,,,,
08216039,Gemeinde_Ötigheim,3850,,,,3313,,33,3280,1431,509,307,84,698,91,31,129,,,,,,,,,,,,,,25,3288,1208,471,337,164,711,129,15,60,33,18,17,4,1,1,7,112,,,,,
08216041,Gemeinde_Ottersweier,4733,,,,3944,,38,3906,1741,508,449,148,715,144,42,159,,,,,,,,,,,,,,35,3909,1477,500,437,203,773,173,14,80,51,8,22,9,6,0,2,154,,,,,
08216043,Stadt_Rastatt,31968,,,,24145,,265,23880,7836,3668,1853,737,7513,1294,234,745,,,,,,,,,,,,,,178,23967,6769,3297,1860,1039,7519,1451,78,326,212,103,137,19,15,5,21,1116,,,,,
08216049,Gemeinde_Sinzheim,8664,,,,7302,,63,7239,3097,874,916,280,1460,331,49,232,,,,,,,,,,,,,,36,7266,2575,930,861,407,1503,352,19,109,77,27,52,10,4,5,7,328,,,,,
08216052,Gemeinde_Steinmauern,2379,,,,2017,,23,1994,815,262,170,55,513,91,27,61,,,,,,,,,,,,,,18,1999,693,245,186,81,513,98,13,36,22,8,6,4,0,0,1,93,,,,,
08216059,Gemeinde_Weisenbach,1775,,,,1520,,14,1506,642,298,128,46,262,64,15,51,,,,,,,,,,,,,,12,1508,557,273,131,64,272,77,6,27,19,5,17,2,0,0,0,58,,,,,
08216063,Gemeinde_Rheinmünster,5081,,,,4150,,36,4114,1716,503,376,149,993,176,55,146,,,,,,,,,,,,,,26,4124,1415,503,353,188,1041,192,25,66,63,18,25,6,11,0,5,213,,,,,
08221000,Heidelberg-_Stadt,100749,,,,86131,,470,85661,20235,12434,31150,2974,7550,7519,,557,,1083,2069,,,90,,,,,,,,299,85832,18112,13795,24144,4817,7651,11627,123,283,465,406,1291,91,79,31,77,2840,,,,,
08222000,Mannheim-_Universitätsstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08225001,Adelsheim-_Stadt,3486,,,,2748,,25,2723,1046,372,193,101,792,116,29,74,,,,,,,,,,,,,,20,2728,882,338,184,152,804,140,6,37,24,8,11,7,4,2,5,124,,,,,
08225002,Aglasterhausen,3560,,,,2968,,16,2952,1055,471,265,94,761,140,24,142,,,,,,,,,,,,,,19,2949,920,428,272,139,770,161,7,58,26,17,20,3,12,0,3,113,,,,,
08225009,Billigheim,4423,,,,3769,,27,3742,1604,518,203,153,938,145,22,159,,,,,,,,,,,,,,16,3753,1372,456,244,225,958,151,15,80,29,18,20,7,3,0,9,166,,,,,
08225010,Binau,1023,,,,880,,8,872,349,179,64,28,171,37,8,36,,,,,,,,,,,,,,7,873,296,174,65,48,183,40,1,13,10,3,3,7,0,1,1,28,,,,,
08225014,Buchen_(Odenwald)-_Stadt,13591,,,,11082,,113,10969,4560,1264,1018,276,3047,409,107,288,,,,,,,,,,,,,,91,10991,3991,1216,848,440,3075,478,45,170,87,43,41,20,7,1,16,513,,,,,
08225024,Fahrenbach,2137,,,,1792,,18,1774,847,230,108,47,410,62,10,60,,,,,,,,,,,,,,11,1781,730,217,115,85,424,67,5,34,11,7,9,3,7,0,0,67,,,,,
08225032,Hardheim,4993,,,,4187,,45,4142,2015,476,252,112,955,139,38,155,,,,,,,,,,,,,,29,4158,1759,444,287,167,993,161,10,100,29,11,17,9,4,1,7,159,,,,,
08225033,Haßmersheim,3621,,,,2952,,22,2930,1065,504,188,97,788,137,28,123,,,,,,,,,,,,,,11,2941,935,417,226,141,790,153,10,55,33,14,11,8,6,0,3,139,,,,,
08225039,Höpfingen,2333,,,,1997,,23,1974,940,254,117,53,477,50,23,60,,,,,,,,,,,,,,20,1977,818,229,135,80,503,70,10,39,13,8,7,3,0,0,1,61,,,,,
08225042,Hüffenhardt,1595,,,,1323,,14,1309,451,199,67,54,401,51,20,66,,,,,,,,,,,,,,7,1316,391,195,65,72,414,45,4,28,20,7,6,2,4,0,3,60,,,,,
08225052,Limbach,3510,,,,2995,,20,2975,1491,347,174,77,669,89,27,101,,,,,,,,,,,,,,14,2981,1301,333,179,123,700,95,7,61,24,5,5,5,1,0,1,141,,,,,
08225058,Mosbach-_Stadt,16470,,,,12857,,133,12724,4699,2213,1334,419,2774,721,123,441,,,,,,,,,,,,,,85,12772,4009,2013,1388,639,2853,813,41,186,101,48,67,19,35,3,11,546,,,,,
08225060,Mudau,3899,,,,3349,,29,3320,1706,352,242,83,706,98,22,111,,,,,,,,,,,,,,17,3332,1492,333,233,165,727,134,7,59,33,14,12,5,8,0,2,108,,,,,
08225064,Neckargerach,1765,,,,1516,,8,1508,610,302,98,31,283,72,13,99,,,,,,,,,,,,,,5,1511,512,269,117,70,306,74,2,46,22,3,9,7,4,0,2,68,,,,,
08225067,Neckarzimmern,1012,,,,792,,7,785,264,168,38,31,192,54,8,30,,,,,,,,,,,,,,5,787,226,146,45,41,195,41,4,9,8,5,5,1,1,0,1,59,,,,,
08225068,Neunkirchen,1437,,,,1221,,9,1212,436,236,98,36,275,55,14,62,,,,,,,,,,,,,,7,1214,350,232,97,60,287,62,5,39,12,3,8,3,2,0,0,54,,,,,
08225074,Obrigheim,3745,,,,3041,,29,3012,1147,519,187,117,719,147,25,151,,,,,,,,,,,,,,24,3017,955,493,209,172,762,160,5,64,37,11,19,6,7,0,6,111,,,,,
08225075,Osterburken-_Stadt,4753,,,,3811,,44,3767,1438,507,228,130,1144,155,41,124,,,,,,,,,,,,,,30,3781,1212,458,231,188,1144,174,17,64,34,20,24,11,8,0,5,191,,,,,
08225082,Rosenberg,1603,,,,1370,,8,1362,527,243,112,58,309,55,10,48,,,,,,,,,,,,,,9,1361,462,214,121,82,314,67,1,28,8,7,7,1,1,0,5,43,,,,,
08225091,Seckach,2961,,,,2461,,24,2437,927,331,206,51,703,98,31,90,,,,,,,,,,,,,,19,2442,792,310,193,82,690,109,10,55,26,16,7,10,2,1,2,137,,,,,
08225109,Walldürn-_Stadt,8746,,,,7105,,88,7017,2988,1072,375,200,1876,260,69,177,,,,,,,,,,,,,,60,7045,2647,881,438,276,1962,288,25,105,45,25,16,11,5,0,8,313,,,,,
08225113,Zwingenberg,542,,,,474,,9,465,173,92,48,8,98,30,1,15,,,,,,,,,,,,,,6,468,157,91,47,16,96,25,0,7,4,2,1,0,1,1,2,18,,,,,
08225114,Ravenstein-_Stadt,2215,,,,1938,,18,1920,939,183,97,49,494,67,21,70,,,,,,,,,,,,,,9,1929,813,181,108,80,511,68,5,55,18,10,4,3,2,0,3,68,,,,,
08225115,Schefflenz,3082,,,,2601,,11,2590,890,404,241,97,720,129,22,87,,,,,,,,,,,,,,9,2592,740,383,245,124,734,147,14,42,29,10,13,5,6,1,8,91,,,,,
08225116,Schwarzach,2252,,,,1526,,10,1516,585,245,141,56,328,70,12,79,,,,,,,,,,,,,,10,1516,499,225,155,85,328,73,5,35,19,7,12,1,4,1,0,67,,,,,
08225117,Elztal,4460,,,,3775,,36,3739,1508,568,261,139,929,154,35,145,,,,,,,,,,,,,,26,3749,1259,505,298,230,949,169,14,78,37,14,22,11,9,0,2,152,,,,,
08225118,Waldbrunn,3752,,,,3217,,32,3185,1309,597,221,102,682,134,25,115,,,,,,,,,,,,,,28,3189,1160,531,233,147,710,150,9,53,31,10,15,8,5,0,5,122,,,,,
08226003,Altlußheim,4465,,,,3831,,36,3795,1323,645,366,119,909,212,,156,,,65,,,,,,,,,,,15,3816,1142,590,374,173,888,215,8,81,73,21,33,2,1,0,7,208,,,,,
08226006,Bammental,4647,,,,4007,,26,3981,1417,856,599,165,582,212,,81,,,69,,,,,,,,,,,20,3987,1237,725,662,234,608,276,17,28,26,10,31,3,0,0,3,127,,,,,
08226009,Brühl,10662,,,,8897,,121,8776,3121,1640,824,335,1993,463,,274,,,126,,,,,,,,,,,88,8809,2762,1499,837,455,2005,481,27,109,125,47,52,16,7,2,9,376,,,,,
08226010,Dielheim,6674,,,,5868,,58,5810,2339,1000,486,249,1338,217,,123,,,58,,,,,,,,,,,45,5823,2150,734,561,329,1360,272,14,56,50,20,36,6,7,0,8,220,,,,,
08226012,Dossenheim,9195,,,,8207,,60,8147,2447,1236,2481,271,663,651,,128,,99,161,,,10,,,,,,,,41,8166,2229,1319,2049,423,690,907,11,72,62,36,101,14,9,1,11,232,,,,,
08226013,Eberbach-_Stadt,10250,,,,8268,,76,8192,2489,2180,679,300,1664,488,,276,,,116,,,,,,,,,,,56,8212,2332,1676,837,385,1675,579,12,131,97,23,67,9,8,4,6,371,,,,,
08226017,Epfenbach,1861,,,,1614,,12,1602,538,334,101,77,372,69,,90,,,21,,,,,,,,,,,8,1606,481,258,124,97,387,71,6,46,27,9,19,3,13,0,1,64,,,,,
08226018,Eppelheim-_Stadt,10219,,,,8543,,58,8485,2393,1533,1957,302,1178,737,,98,,147,126,,,14,,,,,,,,54,8489,2097,1612,1493,407,1210,977,28,54,68,60,79,6,10,2,6,380,,,,,
08226020,Eschelbronn,1948,,,,1645,,20,1625,560,301,119,83,421,72,,52,,,17,,,,,,,,,,,6,1639,485,246,137,108,424,85,4,36,13,5,13,2,17,0,1,63,,,,,
08226022,Gaiberg,1824,,,,1611,,16,1595,554,359,236,66,252,74,,35,,,19,,,,,,,,,,,15,1596,484,277,261,108,274,85,3,8,13,4,13,0,0,0,1,65,,,,,
08226027,Heddesbach,346,,,,295,,1,294,117,50,31,8,67,13,,5,,,3,,,,,,,,,,,3,292,104,41,34,11,64,17,2,5,2,2,2,0,1,0,0,7,,,,,
08226028,Heddesheim,8738,,,,7430,,69,7361,2647,1246,1007,319,1468,346,,141,,110,73,,,4,,,,,,,,44,7386,2378,1291,827,410,1480,402,21,76,79,45,59,10,10,0,4,294,,,,,
08226029,Heiligkreuzsteinach,1981,,,,1677,,16,1661,611,360,177,71,310,69,,42,,,21,,,,,,,,,,,11,1666,569,309,198,94,309,81,2,16,17,5,12,3,1,0,2,48,,,,,
08226031,Hemsbach-_Stadt,8700,,,,7237,,60,7177,2271,1394,1074,231,1436,406,,167,,102,85,,,11,,,,,,,,46,7191,2033,1411,872,356,1411,476,9,109,85,44,58,9,7,6,6,299,,,,,
08226032,Hockenheim-_Stadt,14662,,,,11877,,123,11754,4033,2073,1222,497,2592,708,,408,,,221,,,,,,,,,,,69,11808,3485,1831,1262,679,2610,776,33,172,151,59,86,15,9,2,21,617,,,,,
08226036,Ilvesheim,6719,,,,5810,,36,5774,1976,1145,929,230,895,288,,189,,64,56,,,2,,,,,,,,24,5786,1816,1160,781,316,900,370,11,89,49,40,44,6,5,2,3,194,,,,,
08226037,Ketsch,9646,,,,8223,,52,8171,3128,1364,780,361,1795,380,,231,,,132,,,,,,,,,,,33,8190,2727,1235,781,476,1844,418,32,116,108,28,58,15,2,0,7,343,,,,,
08226038,Ladenburg-_Stadt,9201,,,,7948,,56,7892,2666,1362,1901,258,1006,374,,158,,67,94,,,6,,,,,,,,35,7913,2441,1446,1530,430,1002,546,14,64,71,24,75,7,7,3,2,251,,,,,
08226040,Laudenbach,4891,,,,4347,,24,4323,1629,678,674,175,821,180,,54,,53,52,,,7,,,,,,,,19,4328,1523,665,570,222,813,213,9,38,49,26,27,7,2,1,3,160,,,,,
08226041,Leimen-_Stadt,18352,,,,14398,,133,14265,4169,2840,1434,622,3701,919,,318,,,262,,,,,,,,,,,83,14315,3816,2183,1529,771,3674,1107,32,147,106,69,156,21,18,3,14,669,,,,,
08226046,Malsch,2719,,,,2360,,23,2337,900,350,315,83,490,77,,88,,,34,,,,,,,,,,,14,2346,847,273,321,105,489,119,5,43,32,11,23,3,4,0,4,67,,,,,
08226048,Mauer,3031,,,,2733,,7,2726,1019,607,318,100,470,120,,61,,,31,,,,,,,,,,,4,2729,893,457,368,145,485,159,11,32,31,7,27,2,5,1,2,104,,,,,
08226049,Meckesheim,3813,,,,3299,,31,3268,1214,600,275,139,719,186,,91,,,44,,,,,,,,,,,14,3285,1085,510,310,171,754,198,3,43,32,12,20,6,3,0,9,129,,,,,
08226054,Mühlhausen,6400,,,,5548,,56,5492,2132,883,565,227,1177,253,,183,,,72,,,,,,,,,,,38,5510,1935,701,579,292,1209,337,20,108,42,26,47,10,12,1,6,185,,,,,
08226055,Neckarbischofsheim-_Stadt,2858,,,,2430,,38,2392,781,451,175,104,654,121,,80,,,26,,,,,,,,,,,31,2399,667,360,206,134,676,149,5,42,25,10,17,3,4,1,1,99,,,,,
08226056,Neckargemünd-_Stadt,9908,,,,8616,,67,8549,2887,1952,1509,303,1044,544,,172,,,138,,,,,,,,,,,27,8589,2437,1608,1676,477,1090,699,19,60,69,41,91,12,4,2,6,298,,,,,
08226058,Neidenstein,1366,,,,1194,,13,1181,406,246,111,37,252,67,,48,,,14,,,,,,,,,,,6,1188,359,189,121,55,266,88,6,14,11,10,12,3,7,0,0,47,,,,,
08226059,Neulußheim,4909,,,,4174,,45,4129,1355,752,404,190,940,253,,165,,,70,,,,,,,,,,,20,4154,1198,665,414,251,971,245,12,78,54,23,36,5,12,1,6,183,,,,,
08226060,Nußloch,8286,,,,7059,,66,6993,2340,1458,848,395,1193,336,,300,,,123,,,,,,,,,,,38,7021,2252,1106,951,491,1205,446,22,84,69,39,59,9,7,4,8,269,,,,,
08226062,Oftersheim,8676,,,,7353,,70,7283,2463,1477,905,319,1368,346,,284,,,121,,,,,,,,,,,43,7310,2257,1265,882,407,1389,425,17,145,103,47,65,9,5,0,5,289,,,,,
08226063,Plankstadt,7621,,,,6237,,64,6173,2224,1235,697,265,1134,343,,153,,,122,,,,,,,,,,,43,6194,1954,1061,722,368,1164,369,20,75,78,33,59,4,3,3,8,273,,,,,
08226065,Rauenberg-_Stadt,6289,,,,5407,,43,5364,2112,917,620,241,1020,225,,167,,,62,,,,,,,,,,,32,5375,1911,698,678,314,1063,298,16,89,58,15,32,3,8,1,5,186,,,,,
08226066,Reichartshausen,1593,,,,1365,,4,1361,503,192,107,79,313,65,,84,,,18,,,,,,,,,,,6,1359,433,187,104,101,332,69,4,41,16,8,14,1,2,0,3,44,,,,,
08226068,Reilingen,5745,,,,4946,,50,4896,1835,778,543,216,1039,251,,167,,,67,,,,,,,,,,,28,4918,1640,722,542,267,1048,250,21,90,58,27,28,7,7,1,4,206,,,,,
08226076,Sandhausen,11207,,,,9548,,94,9454,3043,2177,1076,442,1945,459,,167,,,145,,,,,,,,,,,65,9483,2703,1690,1184,583,2013,603,16,50,96,45,86,11,8,1,11,383,,,,,
08226080,Schönau-_Stadt,3209,,,,2706,,26,2680,836,690,233,95,527,148,,102,,,49,,,,,,,,,,,13,2693,783,524,287,104,541,179,14,49,27,24,24,6,2,1,7,121,,,,,
08226081,Schönbrunn,2226,,,,1916,,15,1901,697,390,140,41,420,86,,105,,,22,,,,,,,,,,,14,1902,633,327,167,60,434,104,4,41,22,8,19,3,5,0,0,75,,,,,
08226082,Schriesheim-_Stadt,11231,,,,9907,,55,9852,3585,1478,2210,373,1187,511,,241,,134,129,,,4,,,,,,,,45,9862,3184,1588,1815,612,1225,684,22,135,90,67,81,16,15,0,8,320,,,,,
08226084,Schwetzingen-_Stadt,14857,,,,12160,,121,12039,4017,2426,1651,467,2174,757,,328,,,219,,,,,,,,,,,66,12094,3642,1960,1663,664,2239,921,25,132,144,62,96,18,9,3,15,501,,,,,
08226085,Sinsheim-_Stadt,25314,,,,20367,,237,20130,7164,3512,1851,819,4835,1033,,677,,,239,,,,,,,,,,,129,20238,6409,2853,1972,1115,4911,1163,61,332,192,91,147,42,72,6,31,841,,,,,
08226086,Spechbach,1330,,,,1149,,8,1141,403,221,109,57,252,47,,37,,,15,,,,,,,,,,,5,1144,353,168,120,80,256,57,4,34,12,4,10,1,1,0,3,41,,,,,
08226091,Waibstadt-_Stadt,3918,,,,3284,,23,3261,1282,582,286,121,687,162,,108,,,33,,,,,,,,,,,18,3266,1151,480,320,163,683,162,11,56,42,18,22,5,7,0,6,140,,,,,
08226095,Walldorf-_Stadt,10569,,,,8888,,70,8818,2834,2060,1183,589,1281,481,,192,,,198,,,,,,,,,,,51,8837,2634,1549,1398,655,1305,594,17,68,84,52,111,10,5,0,5,350,,,,,
08226096,Weinheim-_Stadt,31392,,,,25989,,174,25815,9115,4396,4921,987,3953,1418,,509,,254,247,,,15,,,,,,,,130,25859,8281,4590,3969,1592,3968,1648,44,309,188,104,171,28,13,5,24,925,,,,,
08226097,Wiesenbach,2329,,,,2061,,11,2050,741,412,350,84,291,78,,66,,,28,,,,,,,,,,,9,2052,670,308,371,121,307,117,2,35,14,14,15,2,2,1,0,73,,,,,
08226098,Wiesloch-_Stadt,18551,,,,15198,,95,15103,4736,3778,2067,559,2574,795,,371,,,223,,,,,,,,,,,56,15142,4432,2532,2429,766,2616,1091,43,176,107,64,151,12,22,4,13,684,,,,,
08226099,Wilhelmsfeld,2423,,,,2057,,21,2036,669,439,284,89,358,97,,66,,,34,,,,,,,,,,,8,2049,618,363,291,111,366,111,6,35,27,11,29,5,1,1,3,71,,,,,
08226101,Zuzenhausen,1705,,,,1473,,10,1463,581,279,123,69,286,64,,37,,,24,,,,,,,,,,,9,1464,503,235,148,90,305,65,5,15,14,12,13,2,2,0,3,52,,,,,
08226102,Angelbachtal,3821,,,,3264,,32,3232,1170,548,358,142,739,126,,95,,,54,,,,,,,,,,,16,3248,1050,435,399,193,742,148,8,61,31,8,22,5,21,2,7,116,,,,,
08226103,St._Leon-Rot,10109,,,,8666,,82,8584,3252,1299,877,430,1868,390,,307,,,161,,,,,,,,,,,45,8621,2974,973,1000,533,1872,461,18,167,104,42,76,12,7,1,6,375,,,,,
08226104,Lobbach,1785,,,,1554,,16,1538,618,323,87,47,335,71,,39,,,18,,,,,,,,,,,12,1542,549,266,116,78,325,83,3,19,10,4,10,2,7,0,4,66,,,,,
08226105,Edingen-Neckarhausen,9916,,,,8509,,60,8449,2728,1524,1735,361,1221,492,,166,,102,111,,,9,,,,,,,,36,8473,2524,1582,1417,481,1236,616,19,62,80,37,71,19,10,1,7,311,,,,,
08226106,Helmstadt-Bargen,2864,,,,2419,,19,2400,818,436,180,96,647,112,,89,,,22,,,,,,,,,,,21,2398,745,336,194,120,669,121,7,47,20,17,11,5,5,1,1,99,,,,,
08226107,Hirschberg_an_der_Bergstraße,7333,,,,6482,,34,6448,2368,1038,1384,286,804,303,,158,,56,48,,,3,,,,,,,,26,6456,2169,1097,1132,469,828,364,7,86,37,24,43,8,4,0,6,182,,,,,
08231000,Pforzheim-_Stadt,71755,,,,54291,,731,53560,17813,10295,,2777,16836,4283,,,,,1556,,,,,,,,,,,390,53901,14508,6582,5144,3079,15776,3767,133,449,656,216,412,59,126,25,59,2910,,,,,
08235006,Altensteig-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235007,Althengstett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235008,Bad_Liebenzell-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235018,Dobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235020,Ebhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235022,Egenhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235025,Enzklösterle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235029,Gechingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235032,Haiterbach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235033,Bad_Herrenalb-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235035,Höfen_an_der_Enz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235046,Nagold-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235047,Neubulach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235050,Neuweiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235055,Oberreichenbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235057,Ostelsheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235060,Rohrdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235065,Schömberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235066,Simmersfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235067,Simmozheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235073,Unterreichenbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235079,Bad_Wildbad-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235080,Wildberg-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
