AGS,Gemeindename,Wahlberechtigte,Wahlberechtigte_ohne_Wahlschein,Wahlberechtigte_mit_Wahlschein,Wahlberechtigte_nach_§25_Abs.2_BWO,Wähler(innen),Wähler(innen)_mit_Wahlschein,Ungültige_Erststimmen,Gültige_Erststimmen,CDU_Erststimmen,SPD_Erststimmen,GRÜNE_Erststimmen,FDP_Erststimmen,AfD_Erststimmen,Die_Linke_Erststimmen,dieBasis_Erststimmen,FREIE_WÄHLER_Erststimmen,Tierschutzpartei_Erststimmen,Die_PARTEI_Erststimmen,Volt_Erststimmen,ÖDP_Erststimmen,Bündnis_C_Erststimmen,MLPD_Erststimmen,BÜNDNIS_DEUTSCHLAND_Erststimmen,BSW_Erststimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Erststimmen,Initiative_Gegenwind_Erststimmen,Parteilos_Erststimmen,Volkmar_Raidt_Erststimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Erststimmen,Ungültige_Zweitstimmen,Gültige_Zweitstimmen,CDU_Zweitstimmen,SPD_Zweitstimmen,GRÜNE_Zweitstimmen,FDP_Zweitstimmen,AfD_Zweitstimmen,Die_Linke_Zweitstimmen,dieBasis_Zweitstimmen,FREIE_WÄHLER_Zweitstimmen,Tierschutzpartei_Zweitstimmen,Die_PARTEI_Zweitstimmen,Volt_Zweitstimmen,ÖDP_Zweitstimmen,Bündnis_C_Zweitstimmen,MLPD_Zweitstimmen,BÜNDNIS_DEUTSCHLAND_Zweitstimmen,BSW_Zweitstimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Zweitstimmen,Initiative_Gegenwind_Zweitstimmen,Parteilos_Zweitstimmen,Volkmar_Raidt_Zweitstimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Zweitstimmen
08335079,Stockach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08335080,Tengen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08335081,Volkertshausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08335096,Hohenfels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08335097,Mühlhausen-Ehingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08335098,Bodman-Ludwigshafen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08335099,Orsingen-Nenzingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08335100,Rielasingen-Worblingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08336004,Aitern,397,,,,345,,2,343,169,53,27,5,49,15,,23,,,2,,,,,,,,,,,2,343,148,47,33,15,61,12,1,10,3,1,1,0,0,0,0,11,,,,,
08336006,Bad_Bellingen,3478,,,,2773,,23,2750,982,385,304,114,559,153,,207,,,46,,,,,,,,,,,18,2755,895,379,299,175,561,149,11,74,32,19,26,2,6,2,4,121,,,,,
08336008,Binzen,2224,,,,1972,,14,1958,724,291,347,57,250,111,,150,,,28,,,,,,,,,,,8,1964,659,278,335,105,263,132,4,50,24,10,19,2,6,0,2,75,,,,,
08336010,Böllen,79,,,,65,,0,65,24,12,6,6,16,0,,1,,,0,,,,,,,,,,,0,65,20,7,6,7,16,5,0,0,1,0,0,0,0,0,0,3,,,,,
08336014,Efringen-Kirchen,6515,,,,5646,,42,5604,1964,863,750,182,865,291,,609,,,80,,,,,,,,,,,29,5617,1777,882,761,312,940,329,17,206,55,33,50,8,32,1,7,207,,,,,
08336019,Eimeldingen,1864,,,,1575,,4,1571,536,274,207,61,256,95,,117,,,25,,,,,,,,,,,6,1569,491,282,196,85,265,86,2,44,12,5,11,4,10,0,3,73,,,,,
08336024,Fischingen,568,,,,508,,3,505,203,69,84,17,56,22,,46,,,8,,,,,,,,,,,1,507,180,68,86,31,58,26,1,15,4,3,10,1,8,0,0,16,,,,,
08336025,Fröhnd,371,,,,345,,2,343,179,29,25,13,68,13,,14,,,2,,,,,,,,,,,0,345,164,31,18,14,68,19,3,11,2,2,2,0,0,0,0,11,,,,,
08336034,Hasel,884,,,,735,,3,732,258,100,88,20,188,38,,34,,,6,,,,,,,,,,,5,730,215,98,96,31,177,41,1,15,10,3,7,0,2,0,1,33,,,,,
08336036,Hausen_im_Wiesental,1674,,,,1404,,12,1392,460,270,199,39,241,88,,77,,,18,,,,,,,,,,,11,1393,394,243,199,55,253,104,8,24,10,4,5,2,2,0,2,88,,,,,
08336043,Inzlingen,1902,,,,1627,,11,1616,630,290,284,39,216,68,,64,,,25,,,,,,,,,,,6,1621,564,247,297,90,231,77,3,16,25,7,19,4,1,0,2,38,,,,,
08336045,Kandern-_Stadt,5968,,,,5020,,34,4986,1684,848,783,149,839,245,,358,,,80,,,,,,,,,,,24,4996,1543,824,769,231,855,265,30,141,69,28,37,12,17,2,4,169,,,,,
08336050,Lörrach-_Stadt,33624,,,,26670,,209,26461,7732,4539,5005,829,4510,1948,,1408,,,490,,,,,,,,,,,142,26528,6830,4048,4873,1353,4665,2186,66,425,229,148,291,43,90,9,14,1258,,,,,
08336057,Maulburg,2930,,,,2462,,16,2446,785,480,283,81,502,142,,132,,,41,,,,,,,,,,,13,2449,657,438,299,117,533,147,8,56,28,13,24,3,4,0,6,116,,,,,
08336069,Rheinfelden_(Baden)-_Stadt,22390,,,,17323,,119,17204,5505,3739,2016,467,3386,957,,856,,,278,,,,,,,,,,,86,17237,5007,2955,2275,749,3466,1111,39,346,216,73,145,38,22,9,12,774,,,,,
08336073,Rümmingen,1339,,,,1134,,8,1126,352,167,220,34,191,61,,82,,,19,,,,,,,,,,,2,1132,323,170,193,53,217,77,3,26,10,9,6,1,3,0,1,40,,,,,
08336075,Schallbach,602,,,,529,,1,528,214,69,69,17,90,16,,47,,,6,,,,,,,,,,,3,526,187,68,70,42,95,14,6,12,2,3,5,1,1,0,1,19,,,,,
08336078,Schliengen,4600,,,,3936,,36,3900,1364,574,634,106,725,192,,247,,,58,,,,,,,,,,,26,3910,1206,562,567,186,751,257,13,82,46,14,23,6,9,0,6,182,,,,,
08336079,Schönau_im_Schwarzwald-_Stadt,1636,,,,827,,4,823,279,154,87,30,147,65,,51,,,10,,,,,,,,,,,8,819,252,132,85,39,151,76,7,18,2,5,4,1,3,0,3,41,,,,,
08336080,Schönenberg,274,,,,178,,2,176,70,28,11,4,39,8,,15,,,1,,,,,,,,,,,2,176,55,25,16,4,38,9,1,11,6,0,0,0,0,0,0,11,,,,,
08336081,Schopfheim-_Stadt,14332,,,,11463,,74,11389,3440,2084,1761,319,2234,736,,644,,,171,,,,,,,,,,,52,11411,2920,1871,1750,512,2297,826,41,229,117,72,86,20,19,13,12,626,,,,,
08336082,Schwörstadt,1740,,,,1429,,14,1415,500,255,155,34,292,65,,82,,,32,,,,,,,,,,,6,1423,437,233,177,50,302,67,4,35,18,8,13,4,2,0,0,73,,,,,
08336084,Steinen,7517,,,,6294,,43,6251,2441,986,749,160,1210,297,,315,,,93,,,,,,,,,,,34,6260,1895,1006,777,270,1321,330,30,118,68,23,65,13,57,1,4,282,,,,,
08336087,Todtnau-_Stadt,3365,,,,2834,,27,2807,1204,493,330,89,336,152,,172,,,31,,,,,,,,,,,14,2820,1063,468,361,138,369,158,12,65,20,13,17,5,4,2,1,124,,,,,
08336089,Tunau,149,,,,105,,0,105,62,8,5,2,16,5,,7,,,0,,,,,,,,,,,0,105,56,4,4,7,19,5,0,3,3,0,0,0,0,0,1,3,,,,,
08336090,Utzenfeld,446,,,,389,,2,387,165,51,21,27,93,17,,11,,,2,,,,,,,,,,,5,384,134,48,23,35,95,17,0,9,2,1,2,0,4,0,1,13,,,,,
08336091,Weil_am_Rhein-_Stadt,20188,,,,15680,,134,15546,4577,2844,2468,440,2936,1155,,892,,,234,,,,,,,,,,,124,15556,4086,2731,2209,712,3043,1315,31,274,155,57,136,20,58,5,22,702,,,,,
08336094,Wembach,223,,,,148,,5,143,57,22,14,0,39,6,,4,,,1,,,,,,,,,,,2,146,50,21,17,3,39,3,0,1,0,2,0,0,2,0,0,8,,,,,
08336096,Wieden,409,,,,366,,6,360,194,52,21,12,46,4,,26,,,5,,,,,,,,,,,7,359,189,51,19,11,43,6,1,16,2,2,4,3,0,1,1,10,,,,,
08336100,Wittlingen,706,,,,620,,5,615,255,99,80,22,81,28,,40,,,10,,,,,,,,,,,4,616,222,105,71,39,88,38,3,9,7,2,7,1,5,0,1,18,,,,,
08336103,Zell_im_Wiesental-_Stadt,3895,,,,3126,,30,3096,1100,658,279,73,630,171,,167,,,18,,,,,,,,,,,27,3099,980,583,294,123,660,177,16,70,42,6,12,3,3,3,7,120,,,,,
08336104,Malsburg-Marzell,1089,,,,906,,11,895,224,187,94,32,203,63,,80,,,12,,,,,,,,,,,5,901,196,160,101,40,203,57,9,27,18,9,4,4,3,0,1,69,,,,,
08336105,Grenzach-Wyhlen,10312,,,,8056,,54,8002,2382,1443,1366,357,1390,526,,398,,,140,,,,,,,,,,,45,8011,2113,1307,1351,498,1415,597,15,138,80,48,82,11,4,4,5,343,,,,,
08336106,Häg-Ehrsberg,647,,,,545,,2,543,264,60,36,11,113,21,,30,,,8,,,,,,,,,,,2,543,218,59,37,21,121,21,4,11,10,1,3,2,4,0,2,29,,,,,
08336107,Kleines_Wiesental,2210,,,,1908,,23,1885,663,317,200,52,447,95,,87,,,24,,,,,,,,,,,18,1890,540,308,203,83,470,89,12,38,13,10,10,4,9,1,5,95,,,,,
08336991,Briefwahl_für_mehrere_Gemeinden,,,,,641,,8,633,274,119,83,11,74,28,,32,,,12,,,,,,,,,,,1,640,238,117,84,25,81,34,0,15,10,0,6,0,3,1,1,25,,,,,
08337002,Albbruck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337013,Bernau_im_Schwarzwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337022,Bonndorf_im_Schwarzwald-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337027,Dachsberg_(Südschwarzwald),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337030,Dettighofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337032,Dogern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337038,Görwihl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337039,Grafenhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337045,Häusern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337049,Herrischried,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337051,Höchenschwand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337053,Hohentengen_am_Hochrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337059,Ibach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337060,Jestetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337062,Klettgau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337065,Lauchringen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337066,Laufenburg_(Baden)-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337070,Lottstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337076,Murg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337090,Rickenbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337096,Bad_Säckingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337097,St._Blasien-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337106,Stühlingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337108,Todtmoos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337116,Wehr-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337118,Weilheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337123,Wutöschingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337124,Eggingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337125,Küssaberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337126,Waldshut-Tiengen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337127,Wutach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08337128,Ühlingen-Birkendorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415014,Dettingen_an_der_Erms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415019,Eningen_unter_Achalm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415027,Gomadingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415028,Grabenstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415029,Grafenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415034,Hayingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415039,Hülben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415048,Mehrstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415050,Metzingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415053,Münsingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415058,Pfronstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415059,Pfullingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415060,Pliezhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415061,Reutlingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415062,Riederich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415073,Trochtelfingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415078,Bad_Urach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415080,Wannweil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415085,Zwiefalten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415087,Walddorfhäslach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415088,Römerstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415089,Engstingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415090,Hohenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415091,Sonnenbühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415092,Lichtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08415093,St._Johann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416006,Bodelshausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416009,Dettenhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416011,Dußlingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416015,Gomaringen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416018,Hirrlingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416022,Kirchentellinsfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416023,Kusterdingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416025,Mössingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416026,Nehren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416031,Ofterdingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416036,Rottenburg_am_Neckar-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416041,Tübingen-_Universitätsstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416048,Ammerbuch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416049,Neustetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08416050,Starzach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417002,Balingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417008,Bisingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417010,Bitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417013,Burladingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417014,Dautmergen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417015,Dormettingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417016,Dotternhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417022,Geislingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417023,Grosselfingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417025,Haigerloch-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417029,Hausen_am_Tann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417031,Hechingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417036,Jungingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417044,Meßstetten-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417045,Nusplingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417047,Obernheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417051,Rangendingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417052,Ratshausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417054,Rosenfeld-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417057,Schömberg-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417063,Straßberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417071,Weilen_unter_den_Rinnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417075,Winterlingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417078,Zimmern_unter_der_Burg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08417079,Albstadt-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08421000,Ulm-_Universitätsstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425002,Allmendingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425004,Altheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425005,Altheim_(Alb),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425008,Amstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425011,Asselfingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425013,Ballendorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425014,Beimerstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425017,Berghülen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425019,Bernstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425020,Blaubeuren-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425022,Börslingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425024,Breitingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425028,Dietenheim-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425031,Dornstadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425033,Ehingen_(Donau)-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425035,Emeringen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425036,Emerkingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425039,Erbach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425050,Griesingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425052,Grundsheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425055,Hausen_am_Bussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425062,Holzkirch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425064,Hüttisheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425066,Illerrieden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425071,Laichingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425072,Langenau-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425073,Lauterach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425075,Lonsee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425079,Merklingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425081,Munderkingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425083,Neenstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425084,Nellingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425085,Nerenstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425088,Oberdischingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425090,Obermarchtal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425091,Oberstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425092,Öllingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425093,Öpfingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
